id	predicted score	array	query1	query2	query1_score	query2_score	array_score	query1_array_score	query2_array_score	query1_query2_score
2672	1.0500487947016954	YGR206W	YDR196C	YDL130W-A	0.9995	1.0005	1.0362	1.0142	1.0164	0.8606
2673	1.050046793922782	YDR022C	YLR283W	YOR274W	1.001	0.9985	1.046	1.0229	1.0488	0.8602
2674	1.0500464940220118	YIL030C	YDR124W	YDR480W	1.0097	0.991	1.0412	1.0269	1.0327	0.853
2675	1.0500442457348107	YDR180W	YOR283W	YMR162C	1.011	0.995	1.0427	0.9745	1.0166	0.856
2676	1.0500438194721935	YOR180C	YER147C	YMR206W	0.9915	0.9965	1.043	1.0184	1.0303	0.8563
2677	1.0500436450242998	YKL059C	YDL186W	YOR274W	1.0035	0.9982	1.046	1.0106	1.0181	0.858
2678	1.0500406702905891	YPL016W	YDR534C	YGR288W	1.0005	1.0005	1.035	1.0194	1.0128	0.8537
2679	1.0500397690087555	YOR393W	YPR008W	YAL030W	0.993	0.998	1.0405	1.0208	1.0339	0.8567
2680	1.0500397445559502	YDR141C	YOR177C	YPR030W	1.0155	0.9790000000000001	1.0392	1.0133	1.0125	0.8586
2681	1.0500393962413073	YJL091C	YLR164W	YMR140W	1.0155	0.9977	1.0415	0.9582	1.0175	0.8537
2682	1.0500378952622411	YMR094W	YOR385W	YKL047W	1.0145	0.9957	1.0342	0.9949	1.0369	0.8573
2683	1.0500351696908474	YGR094W	YPR029C	YER187W	1.0105	0.9913	1.0393	1.0065	1.0321	0.8588
2684	1.0500345453023912	YBR155W	YJL201W	YDR466W	1.003	0.9942	1.048	1.004	1.0271	0.8553
2685	1.0500342193692922	YIL165C	YER147C	YDL130W-A	0.9947	0.9965	1.0362	1.025	1.0104	0.8608
2686	1.0500335941314698	YDR270W	YKL004W	YMR303C	1.0115	0.9799	1.0382	1.0232	1.0189	0.8542
2687	1.0500318448394537	YDR141C	YMR031C	YJL016W	1.0155	0.9865	1.0408	0.9990000000000001	1.0268	0.8565
2688	1.0500297189652918	YFL010C	YER147C	YIR018W	1.0112	0.9965	1.0452	1.0257	1.0088	0.8552
2689	1.0500286698937416	YGR186W	YLR414C	YER187W	0.997	0.9975	1.0393	1.0079	1.0241	0.8599
2690	1.0500273191779852	YKL078W	YLR214W	YGL224C	1.0125	0.9852	1.0415	1.0268	1.0192	0.8594
2691	1.0500250201523302	YDR196C	YKR064W	YCR026C	1.0005	0.9963	1.0455	1.0058	1.0159	0.8523
2692	1.050021694496274	YOR018W	YJL203W	YBR208C	0.9998	0.9975	1.0413	1.0255	1.0133	0.8608
2693	1.0500214941650627	YDR141C	YHL002W	YML029W	1.0155	0.9832	1.041	1.0214	1.0144	0.8528
2694	1.0500214448273182	YGR250C	YER147C	YLL010C	0.9935	0.9965	1.043	1.0066	1.0189	0.8531
2695	1.0500197947621346	YNL146C-A	YBR218C	YLL010C	0.996	0.9948	1.043	1.0	1.0145	0.8578
2696	1.0500189691781996	YJL077W-B	YER054C	YDR084C	1.012	0.976	1.04	1.0258	1.0185	0.8599
2697	1.0500187190324068	YPR056W	YCL049C	YCR026C	1.0025	0.997	1.0455	1.0213	1.0432	0.8523
2698	1.0500162448137995	YPR145W	YER147C	YCL002C	1.003	0.9965	1.0495	1.02	1.0096	0.8549
2699	1.050015143826604	YBL045C	YLL015W	YCR107W	1.0065	0.992	1.0390000000000001	1.0215	1.0381	0.86
2700	1.0500140200257302	YHR055C	YDR059C	YGL224C	0.9965	0.9952	1.0415	1.0027	1.0235	0.8606
2701	1.0500125710815191	YGR274C	YBR138C	YNL020C	1.016	0.996	1.0435	0.9681	1.0162	0.8567
2702	1.0500122197568418	YPL016W	YDR534C	YML016C	1.0005	1.0005	1.0368	0.9918	1.0337	0.8537
2703	1.050009569570422	YAR023C	YDR196C	YLR423C	0.993	1.0005	1.0377	1.0173	1.0306	0.8591
2704	1.0500086940675972	YLR266C	YOR393W	YGL224C	1.015	0.993	1.0415	1.0159	1.04	0.8596
2705	1.050008119791746	YDR059C	YHR055C	YOR190W	0.9952	0.9965	1.0375	0.9976	1.0209	0.8606
2706	1.0500041199326515	YJL091C	YDL114W	YML016C	1.0155	0.9923	1.0368	1.0077	1.0102	0.8549
2707	1.0500035698115826	YJL010C	YPL267W	YHR006W	1.016	0.9878	1.0367	1.0094	1.0281	0.8559
2708	1.0500029690116643	YJL010C	YPL267W	YDR266C	1.016	0.9878	1.042	1.0153	1.0422	0.8559
2709	1.0500012944489718	YBL045C	YLL015W	YML016C	1.0065	0.992	1.0368	1.0214	1.01	0.86
2710	1.0500000193715096	YJL077W-B	YER054C	YDL130W-A	1.012	0.976	1.0362	1.0274	1.0229	0.8599
2711	1.0499995450675488	YPL016W	YDR534C	YNL020C	1.0005	1.0005	1.0435	0.9945	1.0302	0.8537
2712	1.0499985694736242	YGR232W	YDR196C	YLR423C	0.9940000000000001	1.0005	1.0377	1.0204	1.0306	0.8584
2713	1.0499982964545491	YBR211C	YPL141C	YCL002C	1.0165	0.9967	1.0495	0.9667	1.0249	0.8537
2714	1.049995894357562	YBL045C	YLL015W	YGL082W	1.0065	0.992	1.0415	1.0175	1.0307	0.86
2715	1.0499955949187278	YMR094W	YOR161C	YHR092C	1.0145	0.992	1.0405	0.9959	1.0287	0.8537
2716	1.0499947949647903	YDR141C	YML020W	YAL030W	1.0155	0.9903	1.0405	0.9940000000000001	1.0195	0.8595
2717	1.0499937947392464	YOR393W	YPR008W	YCR020C	0.993	0.998	1.0395	0.9975	1.0209	0.8567
2718	1.0499935946762562	YML113W	YLR260W	YCR059C	1.0162	0.9815	1.0375	1.015	1.0104	0.8540000000000001
2719	1.049993194252253	YPR105C	YOR128C	YDR084C	1.0145	0.9815	1.04	1.0262	1.0222	0.8579
2720	1.0499924207776783	YDR180W	YKR052C	YMR162C	1.011	0.9952	1.0427	0.9745	1.0296	0.8562
2721	1.0499922693371773	YPR056W	YDR403W	YNL042W	1.0025	0.9952	1.04	1.0111	1.0495	0.8601
2722	1.049990846335888	YDR180W	YMR009W	YLL010C	1.011	1.0002	1.043	0.9571	1.0123	0.8586
2723	1.0499906201511622	YOR112W	YPL016W	YMR140W	1.001	1.0005	1.0415	0.9877	1.0158	0.8532
2724	1.049989920720458	YGR274C	YOR008C-A	YNL020C	1.016	0.998	1.0435	0.9681	1.0353	0.8607
2725	1.049988869458437	YDR141C	YNL098C	YJL016W	1.0155	0.998	1.0408	0.9990000000000001	1.0085	0.8590000000000001
2726	1.049987744912505	YDR540C	YDL073W	YCR100C	1.0032	0.997	1.035	1.0226	1.0215	0.8584
2727	1.049987169548869	YKR102W	YER147C	YDL130W-A	0.996	0.9965	1.0362	1.0156	1.0104	0.8592
2728	1.04998566955328	YPR056W	YDR403W	YOR215C	1.0025	0.9952	1.0445	1.0092	1.0398	0.8601
2729	1.0499805940538645	YDR059C	YHR055C	YML029W	0.9952	0.9965	1.041	1.0165	1.0473	0.8606
2730	1.0499801199734209	YGR274C	YBR138C	YCL051W	1.016	0.996	1.058	0.9848	1.0495	0.8567
2731	1.0499789697229862	YDR196C	YGR275W	YMR162C	1.0005	0.998	1.0427	0.9922	1.0354	0.8584
2732	1.0499756692796944	YGL200C	YOL152W	YBR149W	0.998	0.9982	1.0385	1.021	1.0317	0.8557
2733	1.0499753187894822	YJL155C	YKL196C	YGL082W	1.0132	0.9744	1.0415	1.0196	1.0388	0.861
2734	1.0499745198190211	YHR155W	YIL045W	YPR030W	0.9985	0.9975	1.0392	1.0118	1.0184	0.8571
2735	1.0499705693572758	YHR155W	YIL045W	YOR215C	0.9985	0.9975	1.0445	1.0242	1.0186	0.8571
2736	1.0499699191451073	YJL077W-B	YER054C	YGL224C	1.012	0.976	1.0415	1.0233	1.0104	0.8599
2737	1.0499683200120926	YMR084W	YDR358W	YAR028W	0.9935	0.9998	1.0393	1.0039	1.0263	0.8572
2738	1.0499675196260214	YBL045C	YLL015W	YHR146W	1.0065	0.992	1.0395	1.0144	1.0101	0.86
2739	1.0499667443037033	YBR255C-A	YKR013W	YPR030W	1.0045	0.9982	1.0392	1.0109	1.0494	0.8592
2740	1.0499660437107088	YDR141C	YPR129W	YML029W	1.0155	0.98	1.041	1.0214	1.0358	0.861
2741	1.0499647691547869	YLR156C-A	YJL106W	YHR136C	1.0205	0.9825	1.0362	1.0241	1.0286	0.8599
2742	1.0499615213423967	YDR180W	YFL011W	YHR006W	1.011	1.0008	1.0367	0.9583	1.0277	0.8597
2743	1.049961494266987	YDR012W	YJL030W	YAL030W	1.0105	0.9792	1.0405	1.0262	1.0123	0.8604
2744	1.0499614446312189	YLR164W	YER147C	YLL010C	0.9977	0.9965	1.043	1.0156	1.0189	0.8579
2745	1.0499589693397282	YDR012W	YPL236C	YCL033C	1.0105	0.9895	1.057	1.0248	1.0292	0.8575
2746	1.0499583445489409	YMR094W	YOR161C	YNL042W	1.0145	0.992	1.04	0.9993	1.0342	0.8537
2747	1.0499582449495792	YMR094W	YCL075W	YNL020C	1.0145	0.9905	1.0435	0.9947	1.0107	0.8562
2748	1.0499564455449582	YLR083C	YER147C	YJL051W	1.0095	0.9965	1.0337	1.0006	1.0301	0.8544
2749	1.0499563942700625	YHR155W	YIL045W	YMR140W	0.9985	0.9975	1.0415	1.02	1.0349	0.8571
2750	1.0499559711664916	YBR211C	YHR202W	YOR247W	1.0165	0.9982	1.0495	0.9668	1.0157	0.8524
2751	1.0499530450999737	YMR094W	YIL079C	YDR266C	1.0145	0.99	1.042	0.9885	1.0225	0.8574
2752	1.049952269271016	YLR164W	YER147C	YML029W	0.9977	0.9965	1.041	1.0169	1.0404	0.8579
2753	1.0499519193023443	YLR164W	YER147C	YCR014C	0.9977	0.9965	1.043	1.0272	1.0323	0.8579
2754	1.0499517694860696	YDR131C	YBR297W	YMR303C	1.0085	1.001	1.0382	1.0182	1.0193	0.8599
2755	1.0499502950608728	YIL068C	YGL035C	YCR099C	1.0025	0.9942	1.0515	1.01	1.0191	0.8606
2756	1.0499495964795351	YBR211C	YIR007W	YCL002C	1.0165	0.9990000000000001	1.0495	0.9667	1.0223	0.8563
2757	1.0499482694715259	YGL200C	YOL152W	YNL020C	0.998	0.9982	1.0435	1.0199	1.0307	0.8557
2758	1.0499445195794106	YDR141C	YBR293W	YJL016W	1.0155	0.9872	1.0408	0.9990000000000001	1.0314	0.8577
2759	1.0499436684995889	YIL030C	YDR124W	YLR228C	1.0097	0.991	1.04	1.0228	1.046	0.853
2760	1.0499434449374676	YBR218C	YNL146C-A	YAR028W	0.9948	0.996	1.0393	0.9952	1.0243	0.8578
2761	1.049941469296813	YLR183C	YDR196C	YDL130W-A	1.012	1.0005	1.0362	1.0311	1.0164	0.8527
2762	1.0499404689222571	YGR186W	YLR414C	YBR201W	0.997	0.9975	1.038	1.0198	1.0467	0.8599
2763	1.049939819201827	YER147C	YOR098C	YLL010C	0.9965	0.9945	1.043	1.0189	1.0327	0.8592
2764	1.0499390937834978	YMR084W	YDR358W	YGL082W	0.9935	0.9998	1.0415	1.0258	1.0472	0.8572
2765	1.0499387696683409	YDR196C	YLR046C	YMR162C	1.0005	0.9968	1.0427	0.9922	1.0375	0.8556
2766	1.0499384946525097	YDR196C	YGR232W	YMR162C	1.0005	0.9940000000000001	1.0427	0.9922	1.0385	0.8584
2767	1.04993669398129	YBR255C-A	YKR013W	YLR023C	1.0045	0.9982	1.0582	1.0268	1.0458	0.8592
2768	1.0499366711825129	YBR211C	YML060W	YMR161W	1.0165	0.998	1.0513	0.9663	1.0155	0.8567
2769	1.049936094492674	YJL010C	YPL267W	YCR020C	1.016	0.9878	1.0395	1.0046	1.0343	0.8559
2770	1.0499355202019214	YBR211C	YGR084C	YMR315W	1.0165	0.9895	1.045	0.9893	1.024	0.8546
2771	1.049932794764638	YNL146C-A	YKR027W	YOR274W	0.996	0.995	1.046	1.02	1.0246	0.8540000000000001
2772	1.0499327191859484	YER147C	YIL158W	YLL010C	0.9965	1.0005	1.043	1.0189	1.0327	0.8549
2773	1.0499309211820365	YMR094W	YBR218C	YAL030W	1.0145	0.9948	1.0405	0.9596	1.0297	0.8562
2774	1.0499288392961026	YLR297W	YDR294C	YER180C	1.0152	0.998	1.0423	1.1201	1.0235	0.8591
2775	1.0499271212667227	YDR180W	YMR009W	YHR006W	1.011	1.0002	1.0367	0.9583	1.028	0.8586
2776	1.0499262449443343	YER147C	YOR098C	YGL224C	0.9965	0.9945	1.0415	0.9964	1.0239	0.8592
2777	1.049923844233155	YKR064W	YDR196C	YLR423C	0.9963	1.0005	1.0377	1.0241	1.0306	0.8523
2778	1.049922220095992	YKL059C	YDL186W	YCR100C	1.0035	0.9982	1.035	1.0205	1.0172	0.858
2779	1.0499197453111409	YPL016W	YDR534C	YHR146W	1.0005	1.0005	1.0395	0.9846	1.0152	0.8537
2780	1.049918219745159	YDR059C	YHR055C	YCR061W	0.9952	0.9965	1.0415	0.9933	1.0187	0.8606
2781	1.0499168439060451	YPR015C	YJL203W	YLL017W	1.0157	0.9975	1.036	1.024	1.0499	0.8554
2782	1.049915744483471	YKL059C	YDL186W	YCR026C	1.0035	0.9982	1.0455	1.0132	1.0416	0.858
2783	1.0499147443622352	YPR169W	YHR046C	YOR274W	1.0125	0.9888	1.046	1.0255	1.0216	0.8589
2784	1.04991367046535	YGR274C	YIR038C	YDR466W	1.016	0.9962	1.048	0.977	1.0353	0.8577
2785	1.0499103686064482	YBR132C	YLR314C	YHR092C	1.0162	0.9844	1.0405	1.0233	1.0389	0.8536
2786	1.0499081690758465	YJL010C	YPL267W	YGL108C	1.016	0.9878	1.0482	1.0202	1.037	0.8559
2787	1.0499079940021037	YDR012W	YJL030W	YDR266C	1.0105	0.9792	1.042	1.0177	1.0333	0.8604
2788	1.0499074200093743	YML112W	YGL200C	YLL010C	0.9963	0.998	1.043	0.9993	1.025	0.8583
2789	1.0499052195250989	YER147C	YKR102W	YDL130W-A	0.9965	0.996	1.0362	1.0104	1.0156	0.8592
2790	1.0499040448367596	YGL200C	YML112W	YMR303C	0.998	0.9963	1.0382	1.0125	1.0289	0.8583
2791	1.0499038945138457	YLR058C	YDR196C	YDL130W-A	0.9925	1.0005	1.0362	1.0123	1.0164	0.8597
2792	1.0499038644135	YGR274C	YHL047C	YJL016W	1.016	1.0002	1.0408	1.1334	1.0252	0.8608
2793	1.0498998945057392	YBR255C-A	YKR013W	YML029W	1.0045	0.9982	1.041	0.9982	1.0488	0.8592
2794	1.0498997694849967	YKR077W	YLR314C	YBR208C	1.0088	0.9844	1.0413	1.0190000000000001	1.0251	0.8540000000000001
2795	1.0498995449841022	YER053C-A	YDR105C	YLL017W	0.9925	0.9997	1.036	1.0070000000000001	1.0263	0.8567
2796	1.0498982947468756	YDR196C	YBL043W	YCR061W	1.0005	0.9945	1.0415	0.9893	1.0351	0.861
2797	1.0498968443125487	YHR055C	YDR059C	YOL013C	0.9965	0.9952	1.0528	1.0209	1.0156	0.8606
2798	1.0498944444507359	YLR414C	YGR186W	YER045C	0.9975	0.997	1.054	1.0215	1.0138	0.8599
2799	1.0498902139663695	YDR019C	YJL203W	YBR208C	1.0143	0.9975	1.0413	1.1533	1.0133	0.8588
2800	1.049889795139432	YGL200C	YOL152W	YER187W	0.998	0.9982	1.0393	0.9989	1.0237	0.8557
2801	1.0498896436840297	YMR084W	YDR358W	YFR032C	0.9935	0.9998	1.0373	1.0221	1.0436	0.8572
2802	1.0498894457817078	YDR180W	YKR052C	YHR146W	1.011	0.9952	1.0395	0.9656	1.0346	0.8562
2803	1.049889269575477	YJL127C-B	YKR064W	YOR081C	1.0075	0.9963	1.0342	1.0254	1.0341	0.8556
2804	1.0498883457779886	YDR180W	YLR090W	YHR146W	1.011	0.9958	1.0395	0.9656	1.0336	0.8569
2805	1.0498883457779886	YDR180W	YGL249W	YHR146W	1.011	0.9958	1.0395	0.9656	1.0334	0.8564
2806	1.0498871191740036	YPR105C	YOR128C	YGL082W	1.0145	0.9815	1.0415	1.024	1.01	0.8579
2807	1.0498856195211412	YIL068C	YGL035C	YPR030W	1.0025	0.9942	1.0392	0.9883	1.0435	0.8606
2808	1.0498836950063706	YLR414C	YGR186W	YLL017W	0.9975	0.997	1.036	0.9994	1.0252	0.8599
2809	1.0498833893835546	YGR274C	YBL049W	YJL016W	1.016	0.9985	1.0408	1.1334	1.0276	0.8539
2810	1.049883094727993	YJL127C-B	YOR179C	YIR042C	1.0075	0.987	1.0357	1.0128	1.0124	0.8545
2811	1.0498827704638245	YPR056W	YDR403W	YCR100C	1.0025	0.9952	1.035	1.0163	1.0247	0.8601
2812	1.049881319820881	YKR027W	YNL146C-A	YGR146C	0.995	0.996	1.0375	1.002	1.0194	0.8540000000000001
2813	1.0498801951408383	YHR055C	YDR059C	YMR303C	0.9965	0.9952	1.0382	0.9996	1.0259	0.8606
2814	1.0498791950643065	YDR518W	YML112W	YBL032W	1.0105	0.9963	1.0343	0.9997	1.0459	0.861
2815	1.049879144847393	YER147C	YIL165C	YDL130W-A	0.9965	0.9947	1.0362	1.0104	1.025	0.8608
2816	1.0498764196932315	YIL030C	YDR124W	YMR303C	1.0097	0.991	1.0382	1.0124	1.0295	0.853
2817	1.0498709945380689	YDR196C	YBL003C	YMR162C	1.0005	1.0005	1.0427	0.9922	1.0454	0.8581
2818	1.0498707199692727	YMR094W	YCL075W	YDR266C	1.0145	0.9905	1.042	0.9885	1.0207	0.8562
2819	1.0498697686642409	YIL030C	YNR054C	YLR228C	1.0097	0.9789	1.04	1.0228	1.0362	0.861
2820	1.0498683208823203	YDR180W	YOR283W	YHR146W	1.011	0.995	1.0395	0.9656	1.0309	0.856
2821	1.0498678691536187	YNL146C-A	YBR218C	YNL020C	0.996	0.9948	1.0435	1.0165	1.0356	0.8578
2822	1.0498678450584409	YKR098C	YKL146W	YDR282C	1.0018	0.9972	1.0518	1.0077	1.0214	0.8597
2823	1.0498649944961072	YDR196C	YKR064W	YMR162C	1.0005	0.9963	1.0427	0.9922	1.0443	0.8523
2824	1.0498643444776534	YDR141C	YLR138W	YGL224C	1.0155	0.9890000000000001	1.0415	0.9995	1.0423	0.8595
2825	1.0498633444458247	YGL143C	YDR077W	YML029W	1.0075	0.9775	1.041	1.0179	1.0189	0.8541
2826	1.0498623695671558	YPL168W	YDR196C	YDL130W-A	0.9952	1.0005	1.0362	1.0095	1.0164	0.8539
2827	1.0498602187782526	YIL030C	YDR124W	YBR201W	1.0097	0.991	1.038	1.0212	1.0474	0.853
2828	1.049859369635582	YDR196C	YLR414C	YCR026C	1.0005	0.9975	1.0455	1.0058	1.0468	0.8571
2829	1.0498556463122366	YGR274C	YOL031C	YDR408C	1.016	0.998	1.0482	0.9654	1.0122	0.8553
2830	1.0498546688705683	YHR155W	YIL045W	YDL177C	0.9985	0.9975	1.0390000000000001	1.0271	1.0444	0.8571
2831	1.0498545185923578	YIL030C	YHR176W	YLR228C	1.0097	0.9852	1.04	1.0228	1.0387	0.8581
2832	1.0498527940362692	YJL203W	YHR057C	YBR208C	0.9975	0.996	1.0413	1.0133	1.0475	0.8579
2833	1.0498507198989393	YBR255C-A	YKR013W	YOR237W	1.0045	0.9982	1.047	1.0065	1.0322	0.8592
2834	1.0498504450023174	YGL200C	YOL152W	YML029W	0.998	0.9982	1.041	1.0077	1.0249	0.8557
2835	1.049850319802761	YJL203W	YGR206W	YDR266C	0.9975	0.9995	1.042	0.9935	1.0121	0.857
2836	1.0498502945005894	YJL077W-B	YER054C	YHR006W	1.012	0.976	1.0367	1.015	1.0299	0.8599
2837	1.0498488698601722	YDR196C	YGR206W	YCR061W	1.0005	0.9995	1.0415	0.9893	1.0314	0.8606
2838	1.0498472701609136	YMR094W	YIL079C	YOR274W	1.0145	0.99	1.046	1.0021	1.0247	0.8574
2839	1.049846119761467	YNL146C-A	YBR218C	YMR315W	0.996	0.9948	1.045	1.0046	1.0173	0.8578
2840	1.0498351442962883	YPR079W	YJL203W	YOR237W	0.992	0.9975	1.047	1.0235	1.0203	0.8548
2841	1.0498328694701196	YPR169W	YHR046C	YDR084C	1.0125	0.9888	1.04	1.0005	1.0376	0.8589
2842	1.049832719564438	YJL201W	YDR196C	YLR423C	0.9942	1.0005	1.0377	1.0127	1.0306	0.8549
2843	1.0498324446678162	YMR094W	YOR161C	YIR018W	1.0145	0.992	1.0452	1.0005	1.032	0.8537
2844	1.0498321186900141	YPR105C	YOR128C	YGL224C	1.0145	0.9815	1.0415	1.0265	1.0367	0.8579
2845	1.0498316437751056	YJL127C-B	YOR179C	YCR020C	1.0075	0.987	1.0395	1.0257	1.0364	0.8545
2846	1.0498309199213982	YIL045W	YHR155W	YMR303C	0.9975	0.9985	1.0382	1.0043	1.0183	0.8571
2847	1.0498284453749658	YBR211C	YGR250C	YMR303C	1.0165	0.9935	1.0382	0.9856	1.0278	0.8529
2848	1.049828194603324	YOR112W	YPL016W	YOR019W	1.001	1.0005	1.0347	1.0218	1.0374	0.8532
2849	1.0498276435881853	YIL045W	YHR155W	YML029W	0.9975	0.9985	1.041	1.0239	1.044	0.8571
2850	1.0498276193588971	YKR027W	YNL146C-A	YOR274W	0.995	0.996	1.046	1.0246	1.02	0.8540000000000001
2851	1.0498262701630594	YPR169W	YHR046C	YOR237W	1.0125	0.9888	1.047	1.0036	1.0255	0.8589
2852	1.0498237946927549	YMR084W	YDR358W	YHR092C	0.9935	0.9998	1.0405	1.0095	1.0283	0.8572
2853	1.04982054361701	YDR270W	YKL004W	YBR208C	1.0115	0.9799	1.0413	1.0267	1.0387	0.8542
2854	1.0498195697665214	YOR393W	YPR008W	YOR215C	0.993	0.998	1.0445	1.011	1.0277	0.8567
2855	1.0498189707398415	YMR094W	YBR218C	YCR107W	1.0145	0.9948	1.0390000000000001	0.9617	1.0386	0.8562
2856	1.0498186443746091	YLR266C	YOR393W	YDR266C	1.015	0.993	1.042	1.0113	1.0362	0.8596
2857	1.049815369427204	YPL016W	YDR534C	YHR092C	1.0005	1.0005	1.0405	1.0084	1.0498	0.8537
2858	1.049813569664955	YDR196C	YLL019C	YCR061W	1.0005	0.9965	1.0415	0.9893	1.0386	0.8566
2859	1.0498134693056345	YMR002W	YKL004W	YHR092C	1.0063	0.9799	1.0405	1.0219	1.0112	0.8566
2860	1.0498133696913718	YJL203W	YDR533C	YDR266C	0.9975	0.9937	1.042	0.9935	1.0173	0.8532
2861	1.0498127948343754	YPR056W	YDR403W	YMR195W	1.0025	0.9952	1.0497	1.0062	1.0343	0.8601
2862	1.0498126940131187	YGR094W	YPR029C	YAL030W	1.0105	0.9913	1.0405	1.0127	1.0446	0.8588
2863	1.0498120200037957	YKR027W	YNL146C-A	YML016C	0.995	0.996	1.0368	0.9917	1.024	0.8540000000000001
2864	1.0498110685944555	YIL092W	YGR238C	YAR028W	1.0102	0.975	1.0393	1.0193	1.0471	0.8595
2865	1.0498098202198745	YDR180W	YBL003C	YMR162C	1.011	1.0005	1.0427	0.9745	1.0454	0.8561
2866	1.0498081701397897	YGR274C	YLR050C	YOR237W	1.016	0.99	1.047	0.9962	1.0241	0.8557
2867	1.0498080445677045	YMR002W	YKL004W	YHR006W	1.0063	0.9799	1.0367	1.0172	1.0191	0.8566
2868	1.0498073443174365	YLR231C	YGL033W	YCR059C	1.0122	0.988	1.0375	1.0099	1.0422	0.8568
2869	1.049806694895029	YIL045W	YHR155W	YDR480W	0.9975	0.9985	1.0412	0.9991	1.0281	0.8571
2870	1.049804919779301	YDR196C	YJL201W	YCR026C	1.0005	0.9942	1.0455	1.0058	1.0423	0.8549
2871	1.0498044949173928	YMR094W	YOR161C	YCL033C	1.0145	0.992	1.057	1.0101	1.0278	0.8537
2872	1.0498036948293448	YIL158W	YER147C	YCL002C	1.0005	0.9965	1.0495	1.0161	1.0096	0.8549
2873	1.0498027962446213	YDR141C	YMR247C	YAR028W	1.0155	0.9943	1.0393	0.9575	1.0159	0.8599
2874	1.0498025692999364	YGL200C	YML112W	YBR208C	0.998	0.9963	1.0413	1.0132	1.0416	0.8583
2875	1.0498023700267076	YLR164W	YER147C	YDL130W-A	0.9977	0.9965	1.0362	0.9984	1.0104	0.8579
2876	1.049802321434021	YDR180W	YJL201W	YLL010C	1.011	0.9942	1.043	0.9571	1.0264	0.8579
2877	1.049802245110273	YLR266C	YOR393W	YMR161W	1.015	0.993	1.0513	1.005	1.0276	0.8596
2878	1.049801569506526	YKR098C	YKL146W	YBR201W	1.0018	0.9972	1.038	1.0279	1.0316	0.8597
2879	1.0498007962852718	YBR211C	YFL011W	YOR247W	1.0165	1.0008	1.0495	0.9668	1.0299	0.8564
2880	1.049799445465207	YBR155W	YJL201W	YER180C	1.003	0.9942	1.0423	0.9854	1.0226	0.8553
2881	1.0497990697920323	YMR084W	YDR358W	YMR303C	0.9935	0.9998	1.0382	0.993	1.0179	0.8572
2882	1.0497983693629502	YGL010W	YHR029C	YBR208C	1.0115	0.9840000000000001	1.0413	1.0151	1.0141	0.8582
2883	1.0497975953519345	YDR534C	YPL016W	YGR288W	1.0005	1.0005	1.035	1.0128	1.0194	0.8537
2884	1.049795719563961	YBR239C	YDR196C	YDL130W-A	0.9925	1.0005	1.0362	1.011	1.0164	0.8578
2885	1.0497935692369942	YDR059C	YHR055C	YMR140W	0.9952	0.9965	1.0415	1.0126	1.035	0.8606
2886	1.0497924445718527	YBL029C-A	YBR218C	YCL033C	1.0145	0.9948	1.057	1.0305	1.0275	0.8573
2887	1.0497904698252678	YGR250C	YER147C	YDL130W-A	0.9935	0.9965	1.0362	1.0027	1.0104	0.8531
2888	1.0497896443903447	YJL091C	YGR206W	YML016C	1.0155	0.9995	1.0368	1.0077	1.0081	0.8556
2889	1.0497858689874409	YDR141C	YLR433C	YPR030W	1.0155	0.9832	1.0392	1.0133	1.036	0.8564
2890	1.0497855695188043	YDR012W	YJL030W	YGL108C	1.0105	0.9792	1.0482	1.0195	1.025	0.8604
2891	1.0497852435112	YJL077W-B	YER054C	YMR315W	1.012	0.976	1.045	1.0238	1.0398	0.8599
2892	1.0497845443040132	YIL030C	YNR054C	YOR190W	1.0097	0.9789	1.0375	1.0251	1.0227	0.861
2893	1.04978329372406	YPR105C	YOR128C	YBR208C	1.0145	0.9815	1.0413	1.0252	1.0327	0.8579
2894	1.0497832702845336	YMR094W	YOR161C	YGR146C	1.0145	0.992	1.0375	0.9867	1.0269	0.8537
2895	1.0497793453633786	YDR141C	YML020W	YCR107W	1.0155	0.9903	1.0390000000000001	0.9854	1.0252	0.8595
2896	1.0497783188670873	YBL045C	YLL015W	YNL020C	1.0065	0.992	1.0435	1.0244	1.0321	0.86
2897	1.0497770195007323	YDR059C	YHR055C	YCR107W	0.9952	0.9965	1.0390000000000001	0.9986	1.0328	0.8606
2898	1.04977656981349	YOR393W	YOL031C	YBR149W	0.993	0.998	1.0385	1.0007	1.0174	0.8577
2899	1.0497764701545238	YMR094W	YIL079C	YOR247W	1.0145	0.99	1.0495	0.9961	1.0248	0.8574
2900	1.0497736944556235	YDR141C	YPL003W	YAL030W	1.0155	0.987	1.0405	0.9940000000000001	1.0347	0.8525
2901	1.0497726697921754	YJL203W	YOR018W	YDR266C	0.9975	0.9998	1.042	0.9935	1.0196	0.8608
2902	1.0497719436585904	YJL077W-B	YER054C	YMR303C	1.012	0.976	1.0382	1.0263	1.0421	0.8599
2903	1.0497715444117786	YPL016W	YDR534C	YOR190W	1.0005	1.0005	1.0375	1.0277	1.0357	0.8537
2904	1.0497680451571942	YDR540C	YDL073W	YOR019W	1.0032	0.997	1.0347	1.0131	1.0147	0.8584
2905	1.049767546236515	YDR180W	YBR218C	YLL010C	1.011	0.9948	1.043	0.9571	1.0145	0.8601
2906	1.0497672693580389	YGL143C	YMR096W	YCR020C	1.0075	0.983	1.0395	1.0184	1.0159	0.8547
